Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,Signif_Curve,SpectrumType,Spectral_Index,Unc_Spectral_Index,beta,Unc_beta,Cutoff,Unc_Cutoff,Exp_Index,Unc_Exp_Index,PowerLaw_Index,Flux100_300,nuFnu100_300,Sqrt_TS100_300,Flux300_1000,nuFnu300_1000,Sqrt_TS300_1000,Flux1000_3000,nuFnu1000_3000,Sqrt_TS1000_3000,Flux3000_10000,nuFnu3000_10000,Sqrt_TS3000_10000,Flux10000_100000,nuFnu10000_100000,Sqrt_TS10000_100000,Variability_Index,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Extended_Source_Name,0FGL_Name,1FGL_Name,2FGL_Name,1FHL_Name,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,ASSOC1,ASSOC2,Flags,CLASS,AGN,Blazar
3FGL J0136.5+3905,24.1305,39.0963,132.413,-22.944,0.00851084,0.00826415,43.7,0.0138,0.0134,43.7,825,56.9168,2535.17,7.26709E-13,2.62997E-14,4.85356E-09,1.79596E-10,6.60482E-11,3.25345E-12,2.07093,PowerLaw,1.6956,0.0247424,-INF,-INF,-INF,-INF,-INF,-INF,1.6956,1.85301E-08,4.58945E-12,8.77883,5.56026E-09,3.9583E-12,14.4062,2.61966E-09,6.48824E-12,25.3787,1.43032E-09,1.01823E-11,31.5082,9.32078E-10,1.88485E-11,33.2093,62.3014,-INF,-INF,-INF,-INF,-INF,,0FGL J0136.6+3903,1FGL J0136.5+3905,2FGL J0136.5+3905,1FHL J0136.5+3906,,,,P,RGB J0136+391,bll,B3 0133+388,,0,bll,AGN,bll
3FGL J0137.0+4752,24.2569,47.8764,130.794,-14.2981,0.0139997,0.0136913,5.3,0.0227,0.0222,5.3,366,55.9446,523.126,3.01867E-11,9.25268E-13,5.09612E-09,1.87712E-10,5.10975E-11,1.727E-12,5.26464,LogParabola,2.14648,0.0344572,0.102176,0.0181253,-INF,-INF,-INF,-INF,2.26583,5.9907E-08,1.45089E-11,18.0017,1.85128E-08,1.248E-11,32.9271,3.99755E-09,9.24755E-12,31.7495,9.2482E-10,5.91019E-12,22.7658,1.15587E-10,1.46798E-12,8.82445,857.034,20.5009,3.16875E-07,2.56042E-08,2.59055E+08,2.63E+06,,0FGL J0137.1+4751,1FGL J0137.0+4751,2FGL J0136.9+4751,1FHL J0136.8+4754,,,,N,,fsrq,OC 457,,0,fsrq,AGN,fsrq
3FGL J0137.6-2430,24.4147,-24.5104,201.377,-79.2784,0.0359552,0.0329949,89.23,0.0583,0.0535,89.23,590,22.526,497.295,8.98501E-12,5.1486E-13,1.01933E-09,9.36701E-11,1.53353E-11,8.849E-13,2.69174,PowerLaw,2.51764,0.0531231,-INF,-INF,-INF,-INF,-INF,-INF,2.51764,2.3712E-08,5.41984E-12,9.13499,5.89725E-09,3.81446E-12,15.2911,8.95747E-10,2.04741E-12,12.2162,1.0277E-10,6.64738E-13,5.27295,1.52173E-11,2.229E-13,2.66007,169.88,6.98907,8.96873E-08,1.80844E-08,3.61625E+08,2.63E+06,,,1FGL J0137.5-2428,2FGL J0137.6-2430,,,,,N,,fsrq,PKS 0135-247,,0,fsrq,AGN,fsrq
3FGL J0137.8+5813,24.4582,58.2316,129.024,-4.09026,0.0210304,0.0185635,68.29,0.0341,0.0301,68.29,131,13.4771,2651.62,1.65756E-13,1.7769E-14,1.15691E-09,1.24133E-10,1.28511E-11,1.37857E-12,0.473625,PowerLaw,2.05724,0.0776316,-INF,-INF,-INF,-INF,-INF,-INF,2.05724,7.71745E-09,1.84406E-12,1.51771,3.24387E-09,2.21216E-12,4.61074,6.80994E-10,1.62722E-12,5.20018,2.45249E-10,1.67248E-12,7.56588,9.4816E-11,1.64904E-12,7.41001,47.3577,-INF,-INF,-INF,-INF,-INF,,,1FGL J0137.8+5814,2FGL J0137.7+5811,1FHL J0137.7+5812,,,,N,,bcu,1RXS J013748.0+581422,,0,bcu,AGN,bcu
3FGL J0138.5-4612,24.6493,-46.2039,279.952,-68.7635,0.0385455,0.0368186,42.39,0.0625,0.0597,42.39,480,6.84092,2009.19,8.28992E-14,1.62785E-14,3.26708E-10,6.4924E-11,3.62901E-12,7.21474E-13,0.568822,PowerLaw,2.06098,0.146719,-INF,-INF,-INF,-INF,-INF,-INF,2.06098,1.63892E-09,3.91471E-13,0.645651,8.82698E-10,6.01692E-13,2.79789,2.57883E-10,6.15978E-13,4.26451,7.51124E-11,5.12004E-13,4.27056,1.96575E-11,3.41369E-13,3.68981,40.1808,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J0139.9+8735,24.9828,87.6,123.487,24.7807,0.0396556,0.0321315,18.85,0.0643,0.0521,18.85,537,5.78275,4739.78,1.46777E-14,3.37266E-15,3.07271E-10,7.52342E-11,3.57458E-12,8.21489E-13,1.26795,PowerLaw,1.89125,0.1656,-INF,-INF,-INF,-INF,-INF,-INF,1.89125,5.32994E-09,1.29462E-12,1.96706,1.06429E-10,7.40172E-14,0.235128,2.6571E-10,6.454E-13,3.32042,6.39865E-11,4.45002E-13,2.5106,4.5455E-11,8.46151E-13,5.42169,42.032,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,NVSS J013913+873754,,0,bcu,AGN,bcu
3FGL J0141.4-0929,25.367,-9.4851,159.081,-68.7691,0.0217088,0.0188102,-63.57,0.0352,0.0305,-63.57,468,29.4619,973.39,2.4689E-12,1.28287E-13,2.06504E-09,1.30616E-10,2.30759E-11,1.36381E-12,1.57029,PowerLaw,2.12288,0.0404953,-INF,-INF,-INF,-INF,-INF,-INF,2.12288,1.4997E-08,3.5605E-12,6.2606,6.58455E-09,4.45593E-12,16.196,1.4896E-09,3.53651E-12,17.1557,4.39924E-10,2.97707E-12,13.9246,1.03422E-10,1.75234E-12,8.85266,98.4823,6.95535,6.86492E-08,1.38479E-08,3.56365E+08,2.63E+06,,,1FGL J0141.7-0929,2FGL J0141.5-0928,1FHL J0141.5-0927,,,,N,,bll,PKS 0139-09,,0,bll,AGN,bll
3FGL J0143.7-5845,25.9292,-58.7662,290.472,-57.0795,0.0215855,0.0191802,-86.71,0.035,0.0311,-86.71,597,18.9762,2584,1.46897E-13,1.33215E-14,9.82509E-10,8.95741E-11,1.18056E-11,1.2496E-12,0.187429,PowerLaw,1.83842,0.0656514,-INF,-INF,-INF,-INF,-INF,-INF,1.83842,3.781E-09,9.23223E-13,1.99238,1.61447E-09,1.12988E-12,5.42346,6.78641E-10,1.65707E-12,10.1004,1.88804E-10,1.32134E-12,8.438,1.73851E-10,3.30864E-12,12.606,70.2092,-INF,-INF,-INF,-INF,-INF,,,1FGL J0143.9-5845,2FGL J0143.6-5844,1FHL J0143.4-5844,,,,N,,bll,SUMSS J014347-584550,,0,bll,AGN,bll
3FGL J0144.6+2705,26.1566,27.0888,137.284,-34.2962,0.0129513,0.0124579,77.05,0.021,0.0202,77.05,765,50.6147,541.645,2.04847E-11,7.33259E-13,4.5341E-09,1.85469E-10,4.38971E-11,1.87673E-12,3.18316,LogParabola,2.06325,0.0383649,0.0658983,0.0177373,-INF,-INF,-INF,-INF,2.16362,4.22983E-08,1.0252E-11,15.1625,1.37556E-08,9.37244E-12,27.771,3.38094E-09,7.95392E-12,28.8071,8.75744E-10,5.76086E-12,22.4498,1.89247E-10,2.69729E-12,12.625,170.7,12.6605,1.10831E-07,1.41398E-08,3.64204E+08,2.52755E+06,,0FGL J0144.5+2709,1FGL J0144.6+2703,2FGL J0144.6+2704,1FHL J0144.3+2703,,,,N,,bll,TXS 0141+268,,0,bll,AGN,bll
3FGL J0145.1-2732,26.2921,-27.5339,217.965,-78.0656,0.0362636,0.0341667,26.73,0.0588,0.0554,26.73,669,29.4705,418.882,1.99335E-11,8.63316E-13,1.35703E-09,1.04987E-10,2.18114E-11,9.60142E-13,3.05842,PowerLaw,2.56961,0.0426538,-INF,-INF,-INF,-INF,-INF,-INF,2.56961,3.80732E-08,8.65999E-12,14.8429,8.38301E-09,5.39101E-12,19.9764,1.20601E-09,2.74314E-12,13.9737,1.49705E-10,9.62734E-13,6.05919,9.56539E-12,1.37678E-13,2.00917,313.435,11.9302,1.62346E-07,2.02723E-08,2.56425E+08,2.63E+06,,0FGL J0145.1-2728,1FGL J0144.9-2732,2FGL J0145.1-2732,,,,,N,,fsrq,PKS 0142-278,,0,fsrq,AGN,fsrq
3FGL J0145.6+8600,26.4148,86.0021,123.951,23.2381,0.0773376,0.068025,6.75,0.1254,0.1103,6.75,537,5.03933,810.096,6.80845E-13,1.29946E-13,2.63586E-10,6.47909E-11,3.97157E-12,8.00557E-13,1.26226,PowerLaw,2.51888,0.179309,-INF,-INF,-INF,-INF,-INF,-INF,2.51888,4.79632E-09,1.09617E-12,1.40829,9.63167E-10,6.22909E-13,2.22644,2.92978E-10,6.69582E-13,4.03082,5.06547E-11,3.27599E-13,2.86303,8.66657E-12,1.26892E-13,1.78448,34.7997,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,NVSS J014929+860114,,0,bcu,AGN,bcu
3FGL J0146.4-6746,26.6193,-67.7678,295.124,-48.5175,0.0435409,0.0408273,48.74,0.0706,0.0662,48.74,367,6.93241,1021.57,4.20033E-13,7.06316E-14,3.17419E-10,6.06291E-11,4.15655E-12,7.13503E-13,0.46536,PowerLaw,2.3907,0.131474,-INF,-INF,-INF,-INF,-INF,-INF,2.3907,5.91639E-09,1.3687E-12,2.13692,1.40623E-09,9.22687E-13,4.04666,2.83028E-10,6.54758E-13,4.69534,3.34249E-11,2.19315E-13,2.27291,1.61019E-11,2.46586E-13,3.46413,41.2595,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,SUMSS J014554-674646,,0,bcu,AGN,bcu
3FGL J0147.0-5204,26.7656,-52.0781,283.976,-62.9545,0.0506333,0.0452678,52.67,0.0821,0.0734,52.67,306,7.18987,1461.99,1.83272E-13,3.17253E-14,3.50959E-10,6.40096E-11,4.01781E-12,6.95491E-13,0.394155,PowerLaw,2.19958,0.132268,-INF,-INF,-INF,-INF,-INF,-INF,2.19958,1.61929E-09,3.81576E-13,0.607632,1.17224E-09,7.86231E-13,3.41569,3.00526E-10,7.08171E-13,4.85684,4.58699E-11,3.07653E-13,2.81012,3.55528E-11,5.84651E-13,4.31954,49.5674,-INF,-INF,-INF,-INF,-INF,,,,2FGL J0146.6-5206,,,,,N,,bcu,PKS 0144-522,,0,bcu,AGN,bcu
3FGL J0148.3+5200,27.0854,52.0099,131.765,-9.88325,0.0246074,0.0238673,-86.28,0.0399,0.0387,-86.28,366,9.89103,5169.55,2.30288E-14,3.78692E-15,5.32085E-10,9.17603E-11,6.7422E-12,1.14381E-12,1.42162,PowerLaw,1.77025,0.108111,-INF,-INF,-INF,-INF,-INF,-INF,1.77025,6.70861E-14,1.64922E-17,0,5.29122E-10,3.73328E-13,1.15005,4.12171E-10,1.01327E-12,4.44443,9.87174E-11,6.96512E-13,3.95869,1.0744E-10,2.10453E-12,8.85637,60.1699,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,GB6 J0148+5202,,0,bcu,AGN,bcu
3FGL J0148.6+0128,27.1611,1.474,150.924,-58.2541,0.0333649,0.0309597,84.59,0.0541,0.0502,84.59,538,9.78669,2470.5,9.74119E-14,1.48502E-14,5.88207E-10,8.96868E-11,6.55133E-12,1.00778E-12,0.672992,PowerLaw,2.02075,0.125149,-INF,-INF,-INF,-INF,-INF,-INF,2.02075,3.89488E-09,9.34017E-13,0.998829,1.60159E-09,1.09691E-12,3.67716,2.93084E-10,7.02834E-13,3.8493,1.12645E-10,7.71486E-13,5.79278,8.48319E-11,1.49726E-12,6.47101,62.2899,-INF,-INF,-INF,-INF,-INF,,,,2FGL J0148.6+0127,,,,,N,,bll,PMN J0148+0129,,0,bll,AGN,bll
3FGL J0149.6+4846,27.4211,48.7693,132.724,-12.9919,0.0679633,0.0617961,25.8,0.1102,0.1002,25.8,366,5.06891,717.168,1.05319E-12,2.12224E-13,2.72083E-10,7.2078E-11,4.68299E-12,1.0195E-12,0.983974,PowerLaw,2.61993,0.181778,-INF,-INF,-INF,-INF,-INF,-INF,2.61993,1.29186E-08,2.92464E-12,3.6791,1.16784E-09,7.46854E-13,2.27041,1.28263E-10,2.90375E-13,1.61814,5.98108E-11,3.82502E-13,2.52666,1.50879E-11,2.13594E-13,2.54249,35.7093,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,9,,,
3FGL J0150.5-5447,27.6263,-54.7877,285.668,-60.3163,0.0543953,0.0508183,1.69,0.0882,0.0824,1.69,306,4.55907,2183.12,4.39636E-14,1.126E-14,2.04353E-10,5.24875E-11,2.28153E-12,5.8646E-13,0.144333,PowerLaw,2.11818,0.231578,-INF,-INF,-INF,-INF,-INF,-INF,2.11818,6.53943E-09,1.55327E-12,2.70294,2.17834E-10,1.47495E-13,0.695174,7.99126E-11,1.89811E-13,1.69222,8.025E-11,5.43371E-13,4.75661,1.11415E-11,1.89127E-13,2.207,43.9446,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,PMN J0150-5450,,0,bcu,AGN,bcu
3FGL J0151.0-3609,27.7597,-36.1557,252.125,-74.4613,0.143451,0.105645,-79.51,0.2326,0.1713,-79.51,824,5.34529,810.543,5.80357E-13,1.1307E-13,2.37082E-10,5.91699E-11,3.33161E-12,6.61314E-13,0.0444967,PowerLaw,2.45916,0.175467,-INF,-INF,-INF,-INF,-INF,-INF,2.45916,6.21083E-09,1.42748E-12,2.83841,9.16245E-10,5.96547E-13,2.72295,1.85824E-10,4.27094E-13,3.4567,3.59697E-11,2.34191E-13,1.77527,1.72458E-11,2.57767E-13,2.55359,33.8184,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,PMN J0151-3605,,1,bcu,AGN,bcu
3FGL J0151.0+0537,27.7611,5.6272,148.886,-54.2132,0.0724655,0.0696285,-43.36,0.1175,0.1129,-43.36,538,4.41449,1287.11,1.9487E-13,4.59652E-14,2.59646E-10,6.59311E-11,3.30341E-12,8.22478E-13,0.620131,PowerLaw,2.35919,0.198638,-INF,-INF,-INF,-INF,-INF,-INF,2.35919,6.82641E-09,1.584E-12,2.43661,5.4905E-10,3.6155E-13,1.30654,1.50143E-10,3.4839E-13,1.81097,5.12568E-11,3.37526E-13,2.76447,1.5736E-11,2.43746E-13,2.55536,39.784,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,PMN J0151+0540,,0,bcu,AGN,bcu
3FGL J0151.6+2205,27.9173,22.0919,140.89,-38.6703,0.134693,0.0893638,57.76,0.2184,0.1449,57.76,424,7.33063,461.67,4.72325E-12,6.44288E-13,3.67159E-10,7.61973E-11,6.63394E-12,9.06623E-13,1.7423,PowerLaw,2.65398,0.113828,-INF,-INF,-INF,-INF,-INF,-INF,2.65398,1.36475E-08,3.07991E-12,4.69908,2.27187E-09,1.44748E-12,4.63791,3.30777E-10,7.46483E-13,4.05081,5.68566E-11,3.62252E-13,2.50923,1.55134E-15,2.17216E-17,0,51.9621,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,fsrq,PKS 0149+21,,0,fsrq,AGN,fsrq
3FGL J0152.2+3707,28.0723,37.1323,136.188,-24.168,0.0820864,0.0641396,19.22,0.1331,0.104,19.22,825,5.60011,965.483,4.61111E-13,8.79272E-14,3.00917E-10,6.54227E-11,4.00128E-12,7.76046E-13,0.86433,PowerLaw,2.40648,0.14153,-INF,-INF,-INF,-INF,-INF,-INF,2.40648,3.64256E-09,8.41402E-13,1.37665,1.29399E-09,8.47522E-13,3.19884,2.78031E-10,6.42229E-13,3.50353,5.43706E-11,3.5611E-13,3.14845,1.05652E-11,1.60884E-13,1.9006,48.1863,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,B2 0149+37,,0,bcu,AGN,bcu
3FGL J0152.6+0148,28.162,1.8075,152.357,-57.5247,0.0244841,0.0226339,22.28,0.0397,0.0367,22.28,538,13.1403,3349.35,7.03498E-14,9.05817E-15,7.63139E-10,9.90478E-11,8.9002E-12,1.20018E-12,1.01837,PowerLaw,1.88661,0.103039,-INF,-INF,-INF,-INF,-INF,-INF,1.88661,4.1669E-09,1.01259E-12,0.974505,1.01218E-09,7.04318E-13,2.45297,6.24338E-10,1.51719E-12,8.03872,1.12955E-10,7.8599E-13,4.79287,1.07922E-10,2.01288E-12,9.05721,51.7581,-INF,-INF,-INF,-INF,-INF,,,,2FGL J0152.6+0148,1FHL J0152.6+0148,,,,P,RGB J0152+017,bll,PMN J0152+0146,,0,bll,AGN,bll
3FGL J0152.8+7517,28.2161,75.2901,126.888,12.8922,0.0233123,0.0220788,-54.28,0.0378,0.0358,-54.28,828,8.35414,6436.05,1.1184E-14,2.16356E-15,3.80881E-10,8.12469E-11,4.82608E-12,9.39288E-13,2.68822,PowerLaw,1.77029,0.128429,-INF,-INF,-INF,-INF,-INF,-INF,1.77029,2.64352E-12,6.49871E-16,0,2.28628E-10,1.61311E-13,0.453482,2.46332E-10,6.05573E-13,2.58928,1.33801E-10,9.44044E-13,5.98785,5.36712E-11,1.05129E-12,6.72662,49.3657,-INF,-INF,-INF,-INF,-INF,,,,,1FHL J0153.1+7515,,,,N,,bll,1RXS J015308.4+751756,,0,bll,AGN,bll
3FGL J0153.4+7114,28.3595,71.2417,127.924,8.97331,0.023374,0.0218321,70.94,0.0379,0.0354,70.94,828,7.05634,14309.4,2.31896E-15,5.96816E-16,2.45172E-10,8.82786E-11,3.87236E-12,9.9653E-13,0.125468,PowerLaw,1.56702,0.19951,-INF,-INF,-INF,-INF,-INF,-INF,1.56702,2.87441E-10,7.21131E-14,0,6.55993E-10,4.74254E-13,1.08292,1.31156E-10,3.29045E-13,1.36038,8.25754E-11,5.96983E-13,3.48348,4.85116E-11,1.03684E-12,6.08473,36.6272,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,TXS 0149+710,,0,bcu,AGN,bcu
3FGL J0154.0+0824,28.5104,8.4096,148.235,-51.3602,0.0175767,0.0174534,18.51,0.0285,0.0283,18.51,368,24.812,2218.53,3.61127E-13,2.52827E-14,1.81391E-09,1.29325E-10,2.14966E-11,1.77964E-12,3.1824,PowerLaw,1.85941,0.0488297,-INF,-INF,-INF,-INF,-INF,-INF,1.85941,4.50183E-09,1.09694E-12,1.67293,3.12255E-09,2.17985E-12,7.12663,1.10186E-09,2.68484E-12,11.9584,5.92463E-10,4.13598E-12,17.2772,1.77533E-10,3.34907E-12,11.5781,64.8323,-INF,-INF,-INF,-INF,-INF,,,1FGL J0154.1+0823,2FGL J0153.9+0823,1FHL J0154.1+0823,,,,N,,bll,GB6 J0154+0823,,0,bll,AGN,bll
3FGL J0154.1+4642,28.535,46.702,133.983,-14.8199,0.121619,0.0945443,-51.69,0.1972,0.1533,-51.69,366,4.33224,786.564,7.142E-13,1.57859E-13,2.49268E-10,6.74216E-11,3.91582E-12,9.10326E-13,0.326055,PowerLaw,2.55205,0.177235,-INF,-INF,-INF,-INF,-INF,-INF,2.55205,6.40344E-09,1.4589E-12,1.82395,1.00738E-09,6.49098E-13,2.15825,2.69253E-10,6.13443E-13,3.26544,3.37692E-15,2.17589E-17,0,2.72684E-11,3.94795E-13,3.44098,37.5396,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J0154.9+4433,28.7369,44.5536,134.687,-16.8637,0.0323782,0.0312681,-71.61,0.0525,0.0507,-71.61,422,7.81463,1588.46,1.90304E-13,3.13771E-14,4.39922E-10,7.49389E-11,5.00298E-12,8.24975E-13,0.23465,PowerLaw,2.18335,0.118595,-INF,-INF,-INF,-INF,-INF,-INF,2.18335,4.1535E-09,9.80295E-13,1.47594,1.47377E-09,9.90336E-13,3.5298,3.81772E-10,9.01044E-13,4.85043,5.05294E-11,3.39544E-13,2.86251,4.1741E-11,6.90727E-13,5.29516,77.4619,4.30124,3.17984E-08,9.75682E-09,2.48535E+08,2.63E+06,,,1FGL J0155.0+4433,2FGL J0154.9+4434,,,,,N,,bll,GB6 J0154+4433,,0,bll,AGN,bll
3FGL J0156.3+3913,29.0932,39.2311,136.432,-21.9323,0.0511267,0.0487831,-87.95,0.0829,0.0791,-87.95,825,11.6769,650.042,2.48858E-12,2.5365E-13,5.67826E-10,8.03792E-11,8.31565E-12,8.49925E-13,0.0454872,PowerLaw,2.49524,0.0898,-INF,-INF,-INF,-INF,-INF,-INF,2.49524,1.46264E-08,3.35023E-12,5.139,2.85739E-09,1.85286E-12,6.87694,3.86631E-10,8.85591E-13,5.11081,1.21634E-10,7.88727E-13,6.28188,5.93133E-16,8.75506E-18,0,120.271,8.12477,8.63218E-08,1.51337E-08,2.72205E+08,2.63E+06,,,,2FGL J0156.4+3909,,,,,N,,bcu,MG4 J015630+3913,,0,bcu,AGN,bcu
3FGL J0156.5-2423,29.128,-24.3925,205.982,-75.1063,0.0733289,0.0586508,-27.56,0.1189,0.0951,-27.56,769,4.71012,2763.53,3.12889E-14,8.20801E-15,2.36147E-10,6.19517E-11,2.75133E-12,7.68639E-13,1.20488,PowerLaw,1.88845,0.167382,-INF,-INF,-INF,-INF,-INF,-INF,1.88845,1.49305E-10,3.62758E-14,0,4.53989E-10,3.15837E-13,1.67547,1.83273E-10,4.45288E-13,3.24659,4.81234E-11,3.34791E-13,2.97688,2.15634E-11,4.01873E-13,2.86685,43.7677,-INF,-INF,-INF,-INF,-INF,,,,2FGL J0156.5-2419,1FHL J0156.5-2419,,,,N,,,,,0,,,
3FGL J0156.9-4742,29.2403,-47.7111,275.399,-65.7631,0.0521751,0.0425542,-51.66,0.0846,0.069,-51.66,480,4.6148,3621.65,1.34638E-14,4.05431E-15,1.75399E-10,5.51026E-11,1.95698E-12,5.95925E-13,0.241625,PowerLaw,2.00911,0.263505,-INF,-INF,-INF,-INF,-INF,-INF,2.00911,7.92637E-10,1.90298E-13,0.214199,8.19379E-10,5.61951E-13,2.46736,7.59398E-12,1.82318E-14,0,3.34466E-11,2.29386E-13,2.80508,3.10876E-11,5.51289E-13,4.36155,31.2052,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,2MASS J01564603-4744174,,0,bcu,AGN,bcu
3FGL J0157.0-5301,29.2511,-53.027,282.18,-61.3794,0.0282461,0.0263343,72.32,0.0458,0.0427,72.32,306,12.8892,2925.51,7.33273E-14,9.32451E-15,6.16429E-10,7.84019E-11,7.48958E-12,1.08288E-12,3.20824,PowerLaw,1.82276,0.0898809,-INF,-INF,-INF,-INF,-INF,-INF,1.82276,2.02652E-10,4.95594E-14,0.048304,5.04167E-10,3.53499E-13,1.68739,3.9692E-10,9.70687E-13,6.59344,2.53943E-10,1.78053E-12,10.9036,4.67765E-11,8.96115E-13,5.19551,62.6078,-INF,-INF,-INF,-INF,-INF,,,1FGL J0157.0-5259,2FGL J0157.2-5259,,,,,N,,bll,1RXS J015658.6-530208,,0,bll,AGN,bll
3FGL J0157.9-4615,29.4811,-46.2599,272.813,-66.7884,0.084615,0.0677167,78.17,0.1372,0.1098,78.17,480,9.57364,662.521,1.86609E-12,2.17991E-13,4.69256E-10,7.27105E-11,6.524E-12,7.62075E-13,2.85853,PowerLaw,2.44939,0.0929776,-INF,-INF,-INF,-INF,-INF,-INF,2.44939,7.5387E-09,1.73428E-12,2.71943,2.62339E-09,1.70991E-12,7.20808,3.95622E-10,9.1013E-13,6.13654,6.55111E-11,4.26999E-13,3.56173,3.15882E-16,4.73758E-18,0,75.2539,4.6754,5.08559E-08,1.42714E-08,3.61625E+08,2.63E+06,,,1FGL J0157.5-4613,2FGL J0158.0-4609,,,,,N,,fsrq,PMN J0157-4614,,0,fsrq,AGN,fsrq
3FGL J0158.6-3931,29.663,-39.5328,258.8,-71.3242,0.0344134,0.0298496,72.04,0.0558,0.0484,72.04,824,14.6724,1591.8,3.55587E-13,3.53329E-14,8.82538E-10,9.28719E-11,9.82718E-12,1.06773E-12,1.61909,PowerLaw,2.0226,0.0736688,-INF,-INF,-INF,-INF,-INF,-INF,2.0226,2.30671E-09,5.53063E-13,0.881125,2.32689E-09,1.59331E-12,6.93427,6.83844E-10,1.6396E-12,9.39349,1.80819E-10,1.23813E-12,7.81511,7.71162E-11,1.36007E-12,6.39578,68.7272,-INF,-INF,-INF,-INF,-INF,,,1FGL J0158.0-3931,2FGL J0158.3-3931,,,,,N,,bll,PMN J0158-3932,,0,bll,AGN,bll
3FGL J0158.6+0102,29.6732,1.041,155.512,-57.5132,0.0444044,0.0409507,-61.6,0.072,0.0664,-61.6,538,5.73719,827.643,6.73577E-13,1.28942E-13,2.6628E-10,6.22837E-11,4.21811E-12,8.69869E-13,1.41281,PowerLaw,2.55851,0.162683,-INF,-INF,-INF,-INF,-INF,-INF,2.55851,9.11677E-09,2.07583E-12,2.68412,1.45396E-09,9.36177E-13,3.33519,4.88615E-11,1.11254E-13,0.76949,4.61527E-11,2.97169E-13,2.61601,2.53905E-11,3.66813E-13,4.26817,44.216,-INF,-INF,-INF,-INF,-INF,,,,2FGL J0158.4+0107,,,,,N,,,,,0,,,
3FGL J0159.4+1046,29.8618,10.7807,148.709,-48.6575,0.0312064,0.0289862,-47.48,0.0506,0.047,-47.48,368,12.9158,1793.01,3.00057E-13,3.307E-14,9.20418E-10,1.04074E-10,1.02677E-11,1.13695E-12,0.778346,PowerLaw,2.11342,0.0885067,-INF,-INF,-INF,-INF,-INF,-INF,2.11342,1.34787E-08,3.20301E-12,3.29673,2.42586E-09,1.64346E-12,5.00017,7.00364E-10,1.6643E-12,7.68848,1.45041E-10,9.82612E-13,5.81181,9.96195E-11,1.69423E-12,7.51437,66.5132,-INF,-INF,-INF,-INF,-INF,,,1FGL J0159.5+1047,2FGL J0159.5+1046,1FHL J0159.4+1048,,,,N,,bll,RX J0159.5+1047,,0,bll,AGN,bll
3FGL J0159.8-2741,29.9587,-27.6962,219.018,-74.822,0.0383604,0.0372503,-26.91,0.0622,0.0604,-26.91,769,9.22022,1670.12,1.70275E-13,2.5213E-14,4.63069E-10,7.13178E-11,5.14902E-12,8.06129E-13,2.56392,PowerLaw,2.03627,0.102868,-INF,-INF,-INF,-INF,-INF,-INF,2.03627,1.59146E-09,3.81059E-13,0.779216,8.51305E-10,5.81981E-13,2.98025,4.51273E-10,1.08053E-12,6.89584,1.36027E-10,9.29924E-13,6.40224,1.53961E-11,2.70037E-13,3.29755,66.0001,-INF,-INF,-INF,-INF,-INF,,,1FGL J0159.7-2741,2FGL J0159.6-2741,,,,,N,,bll,PMN J0159-2739,,0,bll,AGN,bll
3FGL J0200.3-4108,30.0799,-41.1452,262.058,-70.0818,0.0318848,0.0291712,-51.57,0.0517,0.0473,-51.57,824,7.18803,3490.9,2.40558E-14,5.24502E-15,2.81677E-10,6.20643E-11,3.3007E-12,7.48902E-13,0.502952,PowerLaw,1.87817,0.165222,-INF,-INF,-INF,-INF,-INF,-INF,1.87817,4.10021E-09,9.9722E-13,1.82744,2.3085E-11,1.60797E-14,0,2.43756E-10,5.92845E-13,4.10062,8.68238E-11,6.04765E-13,6.09426,2.01599E-11,3.77332E-13,3.64332,46.819,-INF,-INF,-INF,-INF,-INF,,,,2FGL J0200.4-4105,,,,,N,,,,,0,,,
