id,Fermi_name,Counterpart_name,Bzcat5_name,Optical_Class,RA_J2000,Dec_J2000,Redshift,SED_Class,LogSyncZ,Probability_Bayesian,Reliability_LR_RG,Reliability_LR_XG,Significance,Flux_1to100GeV,Spectral_Index,Spectral_Type,Power_Law_Index,Radio_flux),X_Flux,USNOVmag,SDSSVmag,CLEAN
1532,3FGL J2316.8-5209,SUMSS J231701-521003,, bcu II,23 17 01.72,-52 10 01.41,0.0,ISP,14.52,1.0,0.0,0.0,5.61,2.0625558e-10,1.7349,PowerLaw,1.73,25.6,0.0,19.5658,0.0,Y
1533,3FGL J2317.3-4534,1RXS J231733.0-453348,, bcu II,23 17 31.73,-45 34 00.5,0.0,HSP,15.7,1.0,0.0,0.83,14.84,8.0043888e-10,2.1861,PowerLaw,2.19,39.9,1.43e-12,18.5514,0.0,Y
1534,3FGL J2318.6+1912,TXS 2315+189,, bcu II,23 18 22.9,+19 14 52.17,0.0,LSP,13.92,0.95,0.0,0.0,6.69,3.0243213e-10,2.7411,PowerLaw,2.74,245.2466,0.0,0.0,20.42,Y
1535,3FGL J2319.2-4207,PKS 2316-423,5BZGJ2319-4206,bll,23 19 05.89,-42 06 48.33,0.0,HSP,15.15,1.0,0.95,0.85,8.61,4.278479e-10,2.0951,PowerLaw,2.1,911.6,1.9e-12,9.59,0.0,Y
1536,3FGL J2321.2-6439,PMN J2321-6438,, bcu II,23 21 42.35,-64 38 07.4,0.0,ISP,14.72,0.98,0.0,0.0,4.3,1.9813297e-10,2.4009,PowerLaw,2.4,115.7,0.0,17.3754,0.0,Y
1540,3FGL J2322.5+3436,TXS 2320+343,5BZGJ2322+3436,bll,23 22 44.01,+34 36 13.87,0.098,HSP,15.061,0.99,0.8,0.85,8.94,2.7364949e-10,1.4386,PowerLaw,1.44,95.801,3.04e-12,12.9769,14.95,Y
1541,3FGL J2322.9-4917,SUMSS J232254-491629,5BZBJ2322-4916,bcu II,23 22 54.41,-49 16 30.28,0.0,HSP,15.65,1.0,0.0,0.0,9.99,5.4523258e-10,1.9573,PowerLaw,1.96,28.3,0.0,17.7682,0.0,Y
1543,3FGL J2323.9+4211,1ES 2321+419,5BZBJ2323+4210,bll,23 23 52.07,+42 10 58.55,0.059000000000000004,HSP,15.71,1.0,0.83,0.96,25.12,1.7925377e-09,1.8876,PowerLaw,1.89,11.5627,8.72e-12,17.7742,0.0,Y
1544,3FGL J2324.7+0801,PMN J2324+0801,5BZBJ2324+0802,bll,23 24 45.32,+08 02 06.17,0.0,ISP,14.08,1.0,0.86,0.0,12.98,8.5809215e-10,2.1513,PowerLaw,2.15,75.9928,0.0,17.9294,16.23,Y
1545,3FGL J2324.7-4040,1ES 2322-409,5BZBJ2324-4040,bll,23 24 44.89,-40 40 43.89,0.17359000000000002,HSP,15.92,1.0,0.84,0.97,22.22,1.4547921e-09,1.7559,PowerLaw,1.76,50.5,2.2999999999999998e-11,15.8587,0.0,Y
1546,3FGL J2325.2+3957,B3 2322+396,5BZBJ2325+3957,bll,23 25 17.86,+39 57 36.5,0.0,LSP,13.705,1.0,0.91,0.0,23.4,2.0423319e-09,1.8544,LogParabola,2.01,113.9463,0.0,19.906,0.0,Y
1547,3FGL J2325.3-3557,CTS 0490,, fsrq,23 25 28.69,-35 57 55.76,0.36,LSP,13.314,1.0,0.87,0.0,32.06,2.2018998e-09,1.9986,LogParabola,2.22,86.82799999999999,0.0,17.2229,0.0,Y
1548,3FGL J2325.4-4758,PKS 2322-482,5BZBJ2325-4800,bll,23 25 26.87,-48 00 17.26,0.221,ISP,14.162,1.0,0.92,0.87,17.86,1.1752407e-09,2.3108,PowerLaw,2.31,370.2,2.4300000000000003e-12,16.424,0.0,Y
1549,3FGL J2325.6+1650,NVSS J232538+164641,5BZBJ2325+1646,bll,23 25 38.11,+16 46 42.72,0.0,HSP,15.44,1.0,0.0,0.0,6.84,3.8006853e-10,2.1013,PowerLaw,2.1,52.7614,0.0,17.2143,17.33,Y
1551,3FGL J2328.4-4034,PKS 2325-408,5BZQJ2328-4035,bcu II,23 28 19.26,-40 35 09.84,0.0,LSP,13.25,1.0,0.92,0.0,23.9,1.9790094e-09,2.3086,PowerLaw,2.31,291.3,0.0,19.4519,0.0,Y
1552,3FGL J2329.2+3754,NVSS J232914+375414,5BZBJ2329+3754,bll,23 29 14.26,+37 54 14.48,0.264,HSP,15.95,1.0,0.82,0.93,13.18,8.3957619e-10,1.9274,PowerLaw,1.93,20.383,4.1900000000000005e-12,17.6152,0.0,Y
1553,3FGL J2329.3-4955,PKS 2326-502,5BZQJ2329-4955,fsrq,23 29 20.88,-49 55 40.65,0.518,LSP,12.905999999999999,1.0,0.97,0.0,130.01,1.4059013999999998e-08,2.1201,LogParabola,2.27,546.3,0.0,20.2739,0.0,Y
1555,3FGL J2330.4-3726,PKS 2327-376,5BZBJ2330-3724,bll,23 30 35.79,-37 24 37.96,0.27899999999999997,LSP,13.757,1.0,0.86,0.0,5.92,2.9850097000000003e-10,2.3193,PowerLaw,2.32,305.0251,0.0,17.5536,0.0,Y
1557,3FGL J2330.8-2144,PMN J2331-2148,5BZQJ2331-2148,fsrq,23 31 04.02,-21 48 15.23,0.563,LSP,13.154000000000002,0.9,0.0,0.0,26.37,1.5321255e-09,2.2316,LogParabola,2.41,49.5081,0.0,20.2412,0.0,Y
1558,3FGL J2334.1+0732,TXS 2331+073,5BZQJ2334+0736,fsrq,23 34 12.82,+07 36 27.55,0.401,LSP,12.825999999999999,1.0,0.9,0.8,11.33,6.853363400000001e-10,2.5048,PowerLaw,2.5,631.179,2.56e-12,16.8807,16.7,Y
1559,3FGL J2334.8+1432,NVSS J233453+143214,5BZBJ2334+1432,bll,23 34 53.83,+14 32 14.76,0.0,ISP,14.055,1.0,0.89,0.0,19.64,1.2974888e-09,1.8775,PowerLaw,1.88,63.903,0.0,17.9696,17.67,Y
1561,3FGL J2336.5+2356,B2 2334+23,, bcu I,23 36 42.81,+23 55 23.65,0.1267,-,0.0,0.0,0.9,0.88,5.93,3.2933056e-10,2.1337,PowerLaw,2.13,434.1748,5.740000000000001e-12,0.0,0.0,Y
1563,3FGL J2336.5-7620,PMN J2336-7620,, bcu III,23 36 27.6,-76 20 37.91,0.0,-,0.0,1.0,0.84,0.0,8.13,4.7326804e-10,2.3302,PowerLaw,2.33,154.1,0.0,16.7209,0.0,Y
1565,3FGL J2338.7-7401,1RXS J233919.8-740439,, bcu II,23 39 20.79,-74 04 36.9,0.0,HSP,16.195,0.97,0.0,0.8,10.34,5.4001642e-10,1.8879,PowerLaw,1.89,52.3,2.8499999999999998e-12,16.1405,0.0,Y
1566,3FGL J2339.0+2122,RX J2338.8+2124,5BZBJ2338+2124,bll,23 38 56.38,+21 24 41.26,0.29100000000000004,ISP,14.831,1.0,0.0,0.91,8.36,5.033775099999999e-10,2.1791,PowerLaw,2.18,45.872,7.32e-12,17.3688,16.68,Y
1567,3FGL J2340.7+8016,1RXS J234051.4+801513,5BZBJ2340+8015,bll,23 40 54.22,+80 15 16.01,0.27399999999999997,HSP,15.64,1.0,0.87,0.96,32.14,2.4419455e-09,1.9157,PowerLaw,1.92,49.0146,1.0400000000000001e-11,16.9696,0.0,Y
1569,3FGL J2343.7+3437,1RXS J234332.5+343957,5BZBJ2343+3439,bll,23 43 33.58,+34 39 50.95,0.366,HSP,15.148,1.0,0.0,0.92,6.82,2.9790545e-10,1.7544,PowerLaw,1.75,35.0213,1.51e-11,17.7419,17.75,Y
1570,3FGL J2344.4+0549,1RXS J234354.4+054713,, bcu II,23 43 56.05,+05 47 02.08,0.0,ISP,14.759,0.86,0.0,0.0,4.67,3.6380091e-10,2.1931,PowerLaw,2.19,19.2441,0.0,16.5093,12.88,Y
1571,3FGL J2345.2-1554,PMN J2345-1555,5BZQJ2345-1555,fsrq,23 45 12.46,-15 55 07.83,0.621,LSP,13.522,1.0,0.95,0.0,82.32,1.1421105e-08,2.0177,LogParabola,2.09,226.8716,0.0,18.7508,0.0,Y
1572,3FGL J2346.7+0705,TXS 2344+068,, bcu II,23 46 39.93,+07 05 06.85,0.0,ISP,14.755,1.0,0.92,0.84,13.84,9.3583519e-10,1.7787,PowerLaw,1.78,302.7957,8.420000000000001e-13,16.0191,15.95,Y
1573,3FGL J2348.0-1630,PKS 2345-16,5BZQJ2348-1631,fsrq,23 48 02.6,-16 31 12.02,0.5760000000000001,LSP,13.168,1.0,0.98,0.9,26.0,2.5641673e-09,2.2028,PowerLaw,2.2,2641.9917,2.5099999999999996e-12,17.2418,0.0,Y
1574,3FGL J2348.4-5100,SUMSS J234852-510311,, bcu II,23 48 53.1,-51 03 14.01,0.0,LSP,13.985,0.92,0.0,0.0,5.92,3.2420736e-10,2.3057,PowerLaw,2.31,41.4,0.0,18.0079,0.0,Y
1575,3FGL J2350.4-3004,NVSS J235034-300603,, bll,23 50 34.36,-30 06 03.22,0.22368000000000002,HSP,15.687999999999999,1.0,0.0,0.0,9.12,5.093305799999999e-10,2.0805,PowerLaw,2.08,38.0693,0.0,17.0957,0.0,Y
1576,3FGL J2352.0+1752,CLASS J2352+1749,5BZBJ2352+1749,bll,23 52 05.83,+17 49 13.74,0.0,HSP,15.24,0.98,0.0,0.0,8.92,5.0149995e-10,2.0136,PowerLaw,2.01,44.7032,0.0,17.9789,17.2,Y
1577,3FGL J2353.3-4805,SUMSS J235310-480558,, bcu III,23 53 10.2,-48 05 58.19,0.0,-,0.0,0.98,0.0,0.0,4.49,2.3081032e-10,2.0105,PowerLaw,2.01,88.5,0.0,0.0,0.0,Y
1578,3FGL J2353.6-3037,PKS 2351-309,5BZBJ2353-3037,bll,23 53 47.45,-30 37 48.5,0.737,LSP,13.8,1.0,0.9,0.0,7.96,4.4303547000000004e-10,2.2824,PowerLaw,2.28,397.8406,0.0,17.3499,0.0,Y
1579,3FGL J2353.7-3911,NVSS J235342-391442,, bcu III,23 53 43.0,-39 14 44.3,0.0,-,0.0,0.97,0.0,0.0,4.59,2.3324662000000004e-10,2.2809,PowerLaw,2.28,7.4408,0.0,20.6276,0.0,Y
1582,3FGL J2356.0+4037,NVSS J235612+403648,5BZGJ2356+4036,bll,23 56 12.67,+40 36 48.43,0.331,HSP,15.924000000000001,1.0,0.0,0.0,9.07,4.3463510999999994e-10,1.7225,PowerLaw,1.72,24.9649,0.0,14.3495,0.0,Y
1583,3FGL J2357.3-0150,PKS 2354-021,5BZBJ2357-0152,bll,23 57 25.13,-01 52 15.5,0.812,LSP,13.378,1.0,0.87,0.0,5.49,3.0409152999999997e-10,2.1234,PowerLaw,2.12,233.6166,0.0,0.0,18.63,Y
1584,3FGL J2357.4-1716,RBS 2066,5BZBJ2357-1718,bll,23 57 29.68,-17 18 05.4,0.0,HSP,16.95,1.0,0.0,0.95,8.64,4.0689208e-10,1.8025,PowerLaw,1.8,44.5119,2.14e-11,17.6756,0.0,Y
1586,3FGL J2358.0-4552,PKS 2355-461,5BZQJ2358-4555,fsrq,23 58 02.14,-45 55 18.85,0.444,LSP,12.885,1.0,0.82,0.0,7.57,2.8653019e-10,2.6171,PowerLaw,2.62,224.7,0.0,18.5444,0.0,Y
1588,3FGL J2358.3-2853,PMN J2358-2853,, bcu II,23 58 16.97,-28 53 34.1,0.0,LSP,13.495,0.99,0.82,0.0,6.23,2.8849131e-10,2.414,PowerLaw,2.41,168.8392,0.0,19.7895,0.0,Y
1590,3FGL J2359.3-3038,H 2356-309,5BZBJ2359-3037,bll,23 59 07.9,-30 37 40.67,0.165,HSP,17.516,0.99,0.0,0.96,11.06,5.9432437e-10,2.0216,PowerLaw,2.02,64.9796,6.5e-11,16.476,0.0,Y
1591,3FGL J2359.5-2052,TXS 2356-210,, bll,23 59 19.65,-20 47 55.94,0.096,HSP,15.65,0.0,0.84,0.0,6.94,3.368972e-10,2.0177,PowerLaw,2.02,472.6873,1.5400000000000001e-12,15.0989,0.0,Y
1592,3FGL J0012.4+7040,TXS 0008+704,, bcu II,00 11 31.9,+70 45 31.62,0.0,LSP,13.075,0.91,0.86,0.0,4.55,4.3555417999999997e-10,2.4837,PowerLaw,2.48,638.9208,0.0,0.0,0.0,N
1593,3FGL J0014.6+6119,4C +60.01,, bcu II,00 14 48.79,+61 17 43.54,0.0,LSP,13.113,1.0,0.98,0.0,7.39,6.7028427e-10,1.8875,PowerLaw,1.89,4039.8489,0.0,0.0,0.0,N
1594,3FGL J0014.7+5802,1RXS J001442.2+580201,5BZBJ0014+5802,bll,00 14 41.92,+58 02 02.52,0.0,HSP,16.64,0.0,0.0,0.94,5.55,3.7022896e-10,1.9128,PowerLaw,1.91,7.6918,1.0400000000000001e-11,0.0,0.0,N
1595,3FGL J0015.7+5552,GB6 J0015+5551,, bcu II,00 15 40.16,+55 51 44.12,0.0,HSP,15.790999999999999,1.0,0.87,0.95,6.39,4.449196e-10,2.1145,PowerLaw,2.11,84.9592,1.52e-11,0.0,0.0,N
1596,3FGL J0035.9+5949,1ES 0033+595,5BZBJ0035+5950,bll,00 35 52.64,+59 50 04.51,0.0,HSP,17.12,1.0,0.93,0.98,27.48,2.6650442e-09,1.8978,PowerLaw,1.9,148.464,3.18e-11,0.0,0.0,N
1597,3FGL J0047.0+5658,GB6 J0047+5657,5BZBJ0047+5657,bll,00 47 00.42,+56 57 42.39,0.747,-,0.0,1.0,0.91,0.0,18.09,1.5804029999999998e-09,2.2243,PowerLaw,2.22,190.2077,0.0,0.0,0.0,N
1598,3FGL J0047.9+5447,1RXS J004754.5+544758,, bcu II,00 47 51.86,+54 47 44.83,0.0,HSP,15.895999999999999,0.0,0.0,0.89,5.04,1.3409576000000002e-10,1.3335,PowerLaw,1.33,13.9026,3.12e-12,0.0,0.0,N
1599,3FGL J0102.8+5825,TXS 0059+581,5BZUJ0102+5824,fsrq,01 02 45.76,+58 24 11.13,0.644,LSP,12.940999999999999,1.0,0.96,0.0,51.5,6.1794512e-09,2.0943,LogParabola,2.25,848.8187,0.0,0.0,0.0,N
1600,3FGL J0103.4+5336,1RXS J010325.9+533721,, bll,01 03 25.95,+53 37 13.27,0.0,-,0.0,0.0,0.82,0.93,10.36,6.8390532e-10,2.039,PowerLaw,2.04,30.8769,6.37e-12,0.0,0.0,N
1601,3FGL J0109.8+6132,TXS 0106+612,5BZQJ0109+6133,fsrq,01 09 46.34,+61 33 30.45,0.7829999999999999,LSP,13.540999999999999,1.0,0.93,0.0,36.55,3.5627536e-09,2.3088,LogParabola,2.54,305.4908,0.0,0.0,0.0,N
1602,3FGL J0110.2+6806,4C +67.04,5BZUJ0110+6805,bll,01 10 12.87,+68 05 41.21,0.0,ISP,14.864,1.0,0.97,0.9,19.86,1.9231425e-09,1.9909,PowerLaw,1.99,1714.5020000000002,2.32e-12,0.0,0.0,N
1603,3FGL J0131.2+6120,1RXS J013106.4+612035,5BZBJ0131+6120,bll,01 31 07.22,+61 20 33.37,0.0,HSP,16.3,1.0,0.85,0.98,21.26,2.0027013e-09,1.8618,PowerLaw,1.86,19.6962,4.71e-11,0.0,0.0,N
1604,3FGL J0131.3+5548,TXS 0128+554,, bcu I,01 31 13.82,+55 45 12.97,0.036489999999999995,-,0.0,0.99,0.83,0.81,4.89,3.4816386e-10,1.9039,PowerLaw,1.9,174.9534,2.1899999999999998e-12,0.0,0.0,N
1605,3FGL J0135.0+6927,TXS 0130+691,, bcu III,01 34 40.76,+69 25 10.89,0.0,-,0.0,0.98,0.83,0.0,4.89,4.2440906e-10,2.5568,PowerLaw,2.56,202.1406,0.0,0.0,0.0,N
1606,3FGL J0137.8+5813,1RXS J013748.0+581422,5BZBJ0137+5814,bcu II,01 37 50.47,+58 14 11.32,0.0,HSP,16.58,1.0,0.92,0.97,13.48,1.1569062e-09,2.0572,PowerLaw,2.06,170.8556,2.52e-11,0.0,0.0,N
1607,3FGL J0148.3+5200,GB6 J0148+5202,, bcu III,01 48 20.33,+52 02 04.92,0.0,-,0.0,1.0,0.0,0.0,9.89,5.3208454e-10,1.7703,PowerLaw,1.77,44.51,0.0,0.0,0.0,N
1608,3FGL J0153.4+7114,TXS 0149+710,5BZGJ0153+7115,bcu I,01 53 25.85,+71 15 06.46,0.022000000000000002,HSP,15.699000000000002,1.0,0.95,0.93,7.06,2.4517183e-10,1.567,PowerLaw,1.57,578.3218,4.83e-12,0.0,0.0,N
1609,3FGL J0211.7+5402,TXS 0207+538,, bcu III,02 10 56.38,+54 05 12.9,0.0,-,0.0,0.0,0.83,0.0,4.47,3.5677192e-10,2.6913,PowerLaw,2.69,448.7961,0.0,0.0,0.0,N
1610,3FGL J0214.4+5143,TXS 0210+515,5BZGJ0214+5144,bll,02 14 17.93,+51 44 51.94,0.049,HSP,15.040999999999999,1.0,0.9,0.94,7.23,4.1759668e-10,2.042,PowerLaw,2.04,294.8543,1.7699999999999998e-11,0.0,0.0,N
1611,3FGL J0217.3+6209,TXS 0213+619,, bcu III,02 17 02.51,+62 11 33.87,0.0,-,0.0,0.0,0.8,0.0,11.48,2.2938709e-09,2.7264,LogParabola,2.47,155.1435,0.0,0.0,0.0,N
1612,3FGL J0223.3+6820,NVSS J022304+682154,, bcu II,02 23 04.53,+68 21 54.99,0.0,HSP,15.8,0.99,0.0,0.0,8.54,5.8849825e-10,1.915,PowerLaw,1.91,20.06,0.0,0.0,0.0,N
1613,3FGL J0223.5+6313,TXS 0219+628,, bcu III,02 23 29.67,+63 07 18.36,0.0,-,0.0,0.95,0.0,0.0,7.92,1.2810043e-09,2.7760000000000002,LogParabola,2.48,124.4238,0.0,0.0,0.0,N
1614,3FGL J0228.5+6703,GB6 J0229+6706,, bcu III,02 29 22.58,+67 06 37.51,0.0,-,0.0,0.95,0.0,0.0,4.91,4.7546073e-10,2.6189999999999998,PowerLaw,2.62,27.1337,0.0,0.0,0.0,N
1615,3FGL J0241.3+6542,TXS 0237+655,, bcu II,02 41 21.74,+65 43 11.57,0.0,HSP,15.5,0.0,0.9,0.91,11.91,1.1780142e-09,2.0797,PowerLaw,2.08,190.9478,4.16e-12,0.0,0.0,N
1616,3FGL J0250.6+5630,NVSS J025047+562935,, bcu II,02 50 47.59,+56 29 35.42,0.0,HSP,16.137999999999998,0.0,0.0,0.89,7.78,7.169661e-10,1.9904,PowerLaw,1.99,35.7966,3.4299999999999997e-12,0.0,0.0,N
1618,3FGL J0302.0+5335,GB6 J0302+5331,, bcu II,03 02 22.73,+53 31 46.48,0.0,HSP,15.988,0.96,0.0,0.0,5.51,5.365050099999999e-10,2.378,PowerLaw,2.38,187.1479,0.0,0.0,0.0,N
1619,3FGL J0303.6+4716,4C +47.08,5BZBJ0303+4716,bll,03 03 35.24,+47 16 16.27,0.0,ISP,14.0,1.0,0.96,0.0,27.27,2.2730628e-09,2.2835,PowerLaw,2.28,963.7859,0.0,0.0,0.0,N
1620,3FGL J0304.9+6817,TXS 0259+681,, bcu II,03 04 22.0,+68 21 37.47,0.0,LSP,12.725,0.91,0.92,0.0,13.96,7.7320367e-10,2.8443,PowerLaw,2.84,1208.385,0.0,0.0,0.0,N
1621,3FGL J0332.0+6308,GB6 J0331+6307,, bcu II,03 31 53.91,+63 08 14.16,0.0,ISP,14.15,1.0,0.82,0.0,8.52,8.6561125e-10,2.331,PowerLaw,2.33,42.8647,0.0,0.0,0.0,N
1622,3FGL J0333.9+6538,TXS 0329+654,5BZBJ0333+6536,bll,03 33 56.73,+65 36 56.18,0.0,HSP,15.2,1.0,0.92,0.88,11.66,8.832991e-10,1.9419,PowerLaw,1.94,288.4913,1.66e-12,0.0,0.0,N
1623,3FGL J0352.9+5655,GB6 J0353+5654,, bcu II,03 53 09.57,+56 54 30.93,0.0,HSP,16.315,1.0,0.82,0.0,7.59,5.4525723e-10,1.8331,PowerLaw,1.83,58.3608,0.0,0.0,0.0,N
1624,3FGL J0354.1+4643,B3 0350+465,, bcu III,03 54 30.01,+46 43 18.75,0.0,-,0.0,0.98,0.9,0.0,5.2,5.222141599999999e-10,2.3803,PowerLaw,2.38,759.7496,0.0,0.0,0.0,N
1625,3FGL J0358.8+6002,TXS 0354+599,, fsrq,03 59 02.64,+60 05 22.06,0.455,LSP,13.068,0.99,0.92,0.83,9.89,8.926863699999999e-10,2.5178,PowerLaw,2.52,953.3666,3.88e-12,0.0,0.0,N
1626,3FGL J0418.5+3813c,3C 111,, rdg,04 18 21.27,+38 01 35.8,0.0485,-,0.0,0.96,0.95,0.81,10.63,7.3353523e-10,2.7867,PowerLaw,2.79,7731.3604,1.4199999999999998e-11,0.0,0.0,N
1627,3FGL J0423.8+4150,4C +41.11,5BZBJ0423+4150,bll,04 23 56.0,+41 50 02.71,0.0,LSP,13.18,1.0,0.98,0.0,28.05,2.9171918e-09,1.8915,PowerLaw,1.89,1756.2443,0.0,0.0,0.0,N
1628,3FGL J0425.2+6319,1RXS J042523.0+632016,, bcu II,04 25 24.77,+63 20 05.5,0.0,HSP,16.05,0.0,0.8,0.92,8.52,5.767536400000001e-10,1.9642,PowerLaw,1.96,25.2136,4.4299999999999995e-12,0.0,0.0,N
1629,3FGL J0444.5+3425,B2 0441+34,, bcu II,04 44 36.2,+34 25 43.58,0.0,LSP,13.005,1.0,0.88,0.0,4.57,4.9640653e-10,2.1835,PowerLaw,2.18,238.6818,0.0,0.0,0.0,N
1630,3FGL J0501.8+3046,1RXS J050140.8+304831,, bcu II,05 01 41.14,+30 48 26.18,0.0,HSP,16.1,0.0,0.0,0.89,6.27,5.557270200000001e-10,2.1243,PowerLaw,2.12,35.2735,6.27e-12,0.0,0.0,N
1631,3FGL J0502.7+3438,MG2 J050234+3436,, bcu III,05 02 29.94,+34 36 34.56,0.0,-,0.0,0.98,0.82,0.0,8.59,9.4515795e-10,2.2863,PowerLaw,2.29,176.1741,0.0,0.0,0.0,N
1632,3FGL J0503.4+4522,1RXS J050339.8+451715,, bcu II,05 03 39.57,+45 16 59.52,0.0,HSP,15.645,0.0,0.0,0.84,8.12,8.7468399e-10,2.3599,PowerLaw,2.36,34.8453,7.52e-12,0.0,0.0,N
1633,3FGL J0512.2+2918,B2 0509+29,, bcu III,05 12 42.2,+29 27 03.61,0.0,-,0.0,0.89,0.0,0.0,4.6,4.3717915e-10,2.5689,PowerLaw,2.57,203.7793,1.95e-12,0.0,0.0,N
1634,3FGL J0512.9+4038,B3 0509+406,, bcu II,05 12 52.54,+40 41 43.62,0.0,LSP,13.635,1.0,0.93,0.0,7.34,7.2148332e-10,2.1004,PowerLaw,2.1,876.9156,0.0,0.0,0.0,N
1635,3FGL J0517.4+4540,4C +45.08,, fsrq,05 17 28.89,+45 37 04.86,0.8390000000000001,LSP,13.165,0.99,0.91,0.0,4.69,4.4541780999999996e-10,2.4611,PowerLaw,2.46,1336.4076,0.0,0.0,0.0,N
1636,3FGL J0519.3+2746,4C +27.15,, bcu III,05 19 33.02,+27 44 04.34,0.0,-,0.0,0.99,0.94,0.0,4.25,4.898048099999999e-10,2.3303,PowerLaw,2.33,1702.4985,0.0,0.0,0.0,N
1637,3FGL J0521.7+2113,TXS 0518+211,5BZBJ0521+2112,bll,05 21 45.96,+21 12 51.45,0.10800000000000001,ISP,14.38,1.0,0.97,0.96,53.65,7.9277731e-09,1.923,PowerLaw,1.92,530.0173,6.02e-12,0.0,0.0,N
1638,3FGL J0526.0+4253,NVSS J052520+425520,, bcu II,05 25 20.85,+42 55 20.11,0.0,LSP,13.145,0.94,0.0,0.0,7.23,7.065508700000001e-10,2.4355,PowerLaw,2.44,41.63,0.0,0.0,0.0,N
1639,3FGL J0528.3+1815,1RXS J052829.6+181657,, bcu III,05 28 29.61,+18 16 54.75,0.0,-,0.0,0.0,0.0,0.93,4.87,2.2644887e-10,1.6459,PowerLaw,1.65,21.5316,1.63e-11,0.0,0.0,N
1642,3FGL J0601.0+3837,B2 0557+38,5BZBJ0601+3838,bll,06 01 02.86,+38 38 29.17,0.0,LSP,13.81,0.0,0.95,0.0,7.17,4.7790732e-10,1.8899,PowerLaw,1.89,704.5631,0.0,0.0,0.0,N
1643,3FGL J0603.8+2155,4C +22.12,, bcu II,06 03 51.55,+21 59 37.69,0.0,LSP,13.25,0.98,0.95,0.0,6.94,8.435935800000001e-10,2.1009,PowerLaw,2.1,2772.1487,0.0,0.0,0.0,N
1644,3FGL J0611.7+2759,GB6 J0611+2803,, bcu III,06 11 43.88,+28 03 52.16,0.0,-,0.0,0.99,0.0,0.0,5.33,5.9471789e-10,2.2772,PowerLaw,2.28,22.2396,0.0,0.0,0.0,N
1645,3FGL J0620.4+2644,RX J0620.6+2644,, bcu II,06 20 40.11,+26 43 30.87,0.0,HSP,16.085,0.0,0.8,0.94,5.03,2.7128591000000003e-10,1.65,PowerLaw,1.65,82.5963,2.14e-11,0.0,0.0,N
1646,3FGL J0622.9+3326,B2 0619+33,5BZUJ0622+3326,bcu II,06 22 52.22,+33 26 10.4,0.0,ISP,14.05,1.0,0.94,0.0,56.14,7.0304043e-09,2.0951,LogParabola,2.18,240.0715,0.0,0.0,0.0,N
1647,3FGL J0623.3+3043,GB6 J0623+3045,, bcu II,06 23 16.19,+30 44 56.0,0.0,ISP,14.79,1.0,0.8,0.0,5.16,3.6876532e-10,1.8931,PowerLaw,1.89,52.2416,0.0,0.0,0.0,N
1648,3FGL J0631.2+2019,TXS 0628+203,, bcu II,06 31 01.06,+20 20 59.21,0.0,HSP,15.0,0.99,0.86,0.0,5.91,6.6037537e-10,2.4604,PowerLaw,2.46,316.7935,0.0,0.0,0.0,N
1649,3FGL J0640.0-1252,TXS 0637-128,, bcu II,06 40 07.18,-12 53 15.4,0.0,HSP,16.05,1.0,0.91,0.97,7.96,3.335911e-10,1.5125,PowerLaw,1.51,225.1798,3.12e-11,0.0,0.0,N
1650,3FGL J0641.8-0319,TXS 0639-032,, bcu II,06 41 51.13,-03 20 48.58,0.0,LSP,12.76,0.99,0.92,0.0,4.06,5.8576716e-10,2.4545,PowerLaw,2.45,819.5399,0.0,0.0,0.0,N
1651,3FGL J0643.2+0859,PMN J0643+0857,, fsrq,06 43 26.44,+08 57 38.01,0.882,LSP,13.275,0.98,0.0,0.0,15.36,2.5366136e-09,2.3637,LogParabola,2.48,543.0,0.0,0.0,0.0,N
1652,3FGL J0648.1+1606,1RXS J064814.1+160708,, bcu II,06 48 13.89,+16 06 56.72,0.0,HSP,16.3,0.0,0.0,0.9,5.27,2.4070426e-10,1.7746,PowerLaw,1.77,25.0334,3.46e-12,0.0,0.0,N
1653,3FGL J0648.8+1516,RX J0648.7+1516,5BZBJ0648+1516,bll,06 48 47.64,+15 16 24.79,0.179,HSP,15.922,1.0,0.89,0.98,19.17,1.4516628e-09,1.8309,PowerLaw,1.83,64.7684,3.81e-11,0.0,0.0,N
1655,3FGL J0650.4-1636,PKS 0648-16,, bcu II,06 50 24.58,-16 37 39.72,0.0,LSP,11.465,1.0,0.95,0.0,7.22,8.486255e-10,2.4326,PowerLaw,2.43,1778.1403,0.0,0.0,0.0,N
1656,3FGL J0650.5+2055,1RXS J065033.9+205603,, bcu II,06 50 35.23,+20 55 56.71,0.0,HSP,15.65,0.0,0.0,0.89,10.03,4.2686182e-10,1.5583,PowerLaw,1.56,6.8977,1.82e-12,0.0,0.0,N
1657,3FGL J0654.5+0926,RX J0654.3+0925,, bcu II,06 54 27.13,+09 25 35.19,0.0,HSP,15.35,0.0,0.0,0.84,4.92,3.5438633e-10,2.6658,PowerLaw,2.67,44.4198,5.029999999999999e-12,0.0,0.0,N
1658,3FGL J0656.2-0323,TXS 0653-033,5BZQJ0656-0323,fsrq,06 56 11.12,-03 23 06.78,0.634,LSP,13.708,1.0,0.93,0.0,17.4,2.9297325e-09,2.2609,LogParabola,2.4,402.9779,0.0,0.0,0.0,N
